4.364528240125317704e-01 -7.133599653462291634e+00
9.697066857018472874e-02 4.318261776728311219e+01
3.029334463067291372e-01 4.091553199684762276e+00
1.858088674009603647e-01 -1.179936832336755081e+01
3.008808591952906175e-01 2.921204389582098937e+00
9.722257225019984572e-01 5.876886603181668534e+01
1.112930868433651410e+00 -3.964402799228481911e+01
6.551430478518621703e-01 -4.587691634991977740e-01
8.724551931236971258e-01 2.123060082644937197e+01
6.684799875240350631e-03 -5.860902887274701101e+00
1.720030428860109262e-01 3.748450681651599581e+01
2.971828383099384130e-01 1.140383294367023659e+01
1.608395799339830401e-01 2.983483472258442148e+01
1.566134360118646637e-02 -5.492379246560396666e+00
7.962632158696265894e-02 2.837051894532171659e+01
6.507587025744829834e-01 -1.429009673293668570e+01
4.942720230207305332e-01 8.736821212085187582e+00
3.813993369281361290e-02 -1.521763044381023988e+01
1.646936564749894027e-01 -1.142517661350709623e+01
7.538825518082385990e-01 5.058436592538876120e+00
7.062247172098455872e-01 4.919136802701412847e+00
1.745571650604081371e-01 -1.869365779093554991e+01
1.569312391287726038e-01 -6.342097760578652155e-01
2.168760649553717612e-01 1.828365222202123874e+01
1.573764374994260709e-02 8.797975146892023091e+00
2.438925001723279973e-01 -5.901738982550529755e+01
5.127512417450846849e-02 -1.232359775557148929e+01
4.458715338125343597e-01 -4.705742502164088137e+01
2.927299289351661948e-01 -6.783980852666708916e-01
1.061345384496813204e-01 2.463447702716390353e+01
3.651476638001335817e-02 -6.698595133621545017e+01
4.140657273044641429e-02 6.147795339194673581e+00
3.962946387860156738e-01 -2.314775772061015147e+01
6.117399865864864283e-01 6.944436710940402158e+00
4.865493737751886982e-01 3.451215831350278052e+01
8.842710557048806264e-01 -1.257193106856853682e+01
2.811628129381803232e-02 6.945635931374333438e+00
3.084666187635330403e-01 -2.011358505572041100e+00
4.442261048571700122e-01 -4.138798520418357185e+01
8.230925067773929849e-01 8.530879777137786846e+01
4.035606029983783150e-01 2.129841845597104655e+00
3.639647217310070237e-01 5.049193447797073020e+01
5.606273471762162064e-01 9.087656700247570996e+01
3.592225935185725527e-01 -2.821639544112816722e+01
9.835388902090053120e-01 -1.179918045148090400e+00
1.386248293917771435e-01 -6.359319310764094624e+00
2.810722170831626010e-01 -7.013884253640562116e-02
5.004414100490968131e-01 -2.336732416524699829e+01
7.027437413986100667e-01 -4.752650544257369347e+01
5.136816795157959220e-02 -1.324729505618556402e+01
1.301578549334550805e-01 3.327767919502331750e+01
6.254840628935400826e-01 4.222958173027637230e+01
4.322670792278549001e-01 2.652542565773090999e+01
8.894544516025934544e-02 -6.433317267754393498e+00
7.309297388113062954e-01 -7.847205870892267399e+00
1.749546484076447764e-02 4.479015108470669304e+00
9.973739879584014867e-02 2.990466033289176373e-01
3.162880003816410934e-02 4.597800340081166581e+01
1.680267307932983012e-01 2.484752933988655599e+01
2.836096515436922205e-01 6.053801587757083880e-01
7.176575855332987253e-01 -7.481323895615997799e+01
3.623387179760608756e-01 9.232204188615721563e+00
2.197172699158456699e-01 2.832182888448972147e+00
2.627053573275073273e-01 3.765749816500436964e+01
2.688782134169959148e-01 8.616737226464017851e+00
5.294725873753102635e-02 -2.301899033025504338e+01
3.431350721084505118e-01 -2.273560710934513551e+01
1.773492910170502146e-01 3.215310582650784710e+01
1.020053517690026945e+00 3.378815007401848192e+01
1.231358682242591762e-01 4.627026183124973713e+00
4.288784499693050756e-01 3.593191471829975825e+01
2.536600975121438561e-01 -5.433377934220824379e+00
5.995729983207143121e-01 -3.977688099861046567e+01
8.145690444042499312e-01 -9.654727457510480448e+00
1.171213339350947596e-01 -1.158690146941508203e+01
1.240567391658104895e-01 -1.125639944728514052e+01
5.163991473094855511e-01 2.228314647555903605e+01
2.120935172449257139e-03 2.977434477968480042e+00
2.209242589498287140e-02 -5.963870198548976376e+00
4.958846697906058032e-01 1.472059674496398740e-01
6.987091307252622785e-02 -1.556016156908274972e+01
4.709194512982656788e-01 3.744978206639956397e+01
3.064278799660967723e-01 -2.745257042012135429e+01
1.461912837065653531e-02 -1.933802950687961442e+01
1.072248574999061094e-01 1.068927327697319463e+01
1.766522664145330768e-01 -2.403591906096209030e+01
5.371908516209509266e-01 -1.486015966846071379e+01
9.682256959462268164e-02 3.954342244494261749e+00
3.497869896828137426e-02 -2.616349724362232010e+01
3.159941076771348722e-01 6.828323221538813215e+00
1.533475057651609297e-01 -4.238430589177880137e+01
5.627742851061547924e-01 -8.049533735387137767e+01
2.471856931778236288e-01 -8.487190581557324975e+00
3.638935014166810311e-01 -3.433512666177773553e+01
4.168819555945835198e-02 5.022448275927339267e+01
8.813383879131218013e-01 -2.679711771710453938e+00
2.361212942097301593e-01 -1.609005114225901778e+01
1.904505676566456071e-02 3.358584564526797323e+01
1.151865727618607005e-01 -5.466981685391452572e+00
1.974042457313852639e-01 1.166884680876963643e+01
4.559709290228097234e-01 -3.987670797873336337e+00
7.190002252742494493e-03 2.161004755933167942e+01
2.566985520797471776e-01 -1.615847036793095270e+01
4.222685945147250375e-02 -1.883176625750691358e+01
2.778823470801310425e-01 9.244456229299321537e-01
2.351278745917604884e-01 -2.122956486833940914e+01
3.271332973512325881e-01 -2.191498516303306587e+01
1.133606399305980977e-01 -4.152583268731974186e+01
7.866119489980488017e-03 2.139151435155579506e+01
8.055754934264208744e-01 1.771410616804670113e+01
1.308163027324578953e-01 -1.846766955075012007e+01
1.348238095445268014e-01 1.416011750578323003e+01
2.123724061542023311e-01 -1.943129059234197697e+01
2.383411744310310609e-01 -1.638230739250349544e+01
1.405660185680396024e-01 1.824134391263162058e+01
